car_id,make,model,year,price_per_day,mileage,availability,location,fuel_type,category,transmission,seats,horsepower,features,image_url,rating,bookings_count,predicted_price
3945,BMW,Explorer,2019,173.66,106911,True,Atlanta,Gas,SUV,Automatic,7,374,"Sunroof, Backup Cam, GPS",https://dummyimage.com/600x400,3.7,166,162.92206181285758
3946,Mercedes,Silverado,2022,223.85,33128,True,Seattle,Hybrid,Truck,Automatic,7,474,"Sunroof, Autopilot",https://dummyimage.com/600x400,3.5,212,254.52216423681446
3947,BMW,RAV4,2019,186.1,104794,False,Los Angeles,Diesel,SUV,Automatic,4,275,"GPS, Sunroof, Autopilot",https://dummyimage.com/600x400,3.9,88,201.10793874084587
3948,BMW,Civic,2021,69.14,106251,True,Seattle,Hybrid,Sedan,Automatic,5,304,"Sunroof, AC, Bluetooth, GPS",https://picsum.photos/600/400,4.5,209,73.58071957604348
3949,Mercedes,Altima,2019,109.56,127244,True,New York,Diesel,Sedan,Manual,7,198,"Backup Cam, Autopilot, Leather, AC, GPS",https://placekitten.com/600/400,3.5,277,104.95859007699481
3950,Ford,Accord,2025,218.27,107999,True,Atlanta,Electric,Sedan,Automatic,5,431,"AC, Bluetooth, Sunroof, Autopilot, GPS",https://placekitten.com/600/400,4.2,200,176.3938941807961
3951,Toyota,F-150,2018,70.16,34664,True,Denver,Diesel,Truck,Manual,5,557,"AC, Backup Cam, Bluetooth, Sunroof, Leather",https://placekitten.com/600/400,3.5,206,75.5829574407759
3952,Chevrolet,F-150,2020,98.29,112931,True,Boston,Hybrid,Truck,Automatic,4,583,"AC, Sunroof, GPS, Autopilot",https://picsum.photos/600/400,3.8,55,85.98976613375451
3953,Ford,F-150,2022,139.81,105802,True,Phoenix,Hybrid,Truck,Automatic,4,366,"Leather, Bluetooth",https://dummyimage.com/600x400,4.8,276,185.61378464408824
3954,BMW,Accord,2024,81.03,93246,True,New York,Gas,Sedan,Automatic,5,566,"Leather, AC, Sunroof",https://picsum.photos/600/400,3.7,63,87.96422986394496
3955,Ford,Camry,2020,164.22,95870,True,Phoenix,Hybrid,Sedan,Automatic,7,250,"Backup Cam, Autopilot, GPS, Sunroof, Bluetooth",https://picsum.photos/600/400,4.8,107,149.91689036318851
3956,Tesla,Accord,2022,123.28,127196,True,Phoenix,Electric,Sedan,Manual,4,205,"Leather, Bluetooth, GPS",https://placekitten.com/600/400,3.7,111,111.9742640052895
3957,Honda,Accord,2020,216.67,25792,True,Seattle,Diesel,Sedan,Manual,7,523,"Bluetooth, Leather",https://placekitten.com/600/400,4.6,292,213.64926681295506
3958,Honda,CR-V,2018,113.33,14340,True,Miami,Hybrid,SUV,Manual,4,537,"Leather, Bluetooth, Backup Cam",https://picsum.photos/600/400,4.8,39,109.25858707659127
3959,Audi,X5,2021,147.86,141800,False,Seattle,Electric,SUV,Automatic,4,374,"Leather, AC, Bluetooth, Sunroof",https://picsum.photos/600/400,4.1,143,172.63025630747887
3960,Nissan,CR-V,2018,222.96,48741,True,Los Angeles,Diesel,SUV,Automatic,5,476,"GPS, Leather, Autopilot",https://picsum.photos/600/400,4.7,28,229.1945023809199
3961,Honda,Corolla,2020,215.41,10344,True,Boston,Gas,Sedan,Manual,4,237,"Autopilot, Leather",https://picsum.photos/600/400,4.2,187,191.7698810682571
3962,Nissan,Corolla,2020,46.32,9849,True,Dallas,Gas,Sedan,Manual,5,335,"GPS, Bluetooth, AC, Leather",https://placekitten.com/600/400,4.7,222,59.45478188046238
3963,Honda,Challenger,2019,130.01,124892,True,Miami,Hybrid,Sports,Manual,4,497,"Backup Cam, Autopilot",https://placekitten.com/600/400,4.4,219,130.9715864271416
3964,Honda,Altima,2024,159.91,34085,False,Chicago,Gas,Sedan,Manual,7,242,"AC, Autopilot, Bluetooth",https://picsum.photos/600/400,4.5,140,178.35177288762793
3965,Ford,X5,2022,120.79,149575,True,Boston,Gas,SUV,Manual,5,547,"AC, Leather",https://picsum.photos/600/400,4.1,18,109.76984802486213
3966,Honda,Camry,2020,43.17,129572,True,Phoenix,Diesel,Sedan,Manual,5,333,"AC, Leather, Bluetooth, Backup Cam, GPS",https://picsum.photos/600/400,3.7,21,45.52135524745967
3967,BMW,RAV4,2021,150.21,87192,True,Boston,Diesel,SUV,Automatic,7,394,"Autopilot, Sunroof, GPS",https://placekitten.com/600/400,4.0,14,157.2197747654429
3968,Tesla,Challenger,2021,56.61,35736,True,Los Angeles,Gas,Sports,Automatic,7,456,"GPS, Leather",https://dummyimage.com/600x400,4.8,269,40.56404303616552
3969,BMW,X5,2024,50.67,26846,True,Miami,Hybrid,SUV,Automatic,5,388,"AC, Leather",https://picsum.photos/600/400,3.6,29,65.9870984770561
3970,Mercedes,Ram 1500,2021,142.5,99366,True,Boston,Electric,Truck,Manual,5,277,"Backup Cam, Bluetooth, Sunroof, AC",https://dummyimage.com/600x400,4.4,196,170.08752535221944
3971,Tesla,RAV4,2018,71.91,121313,True,Miami,Diesel,SUV,Manual,5,535,"Leather, AC",https://dummyimage.com/600x400,4.0,275,67.6256527223913
3972,Nissan,Corolla,2021,77.13,116875,True,Boston,Gas,Sedan,Manual,7,578,"Sunroof, Bluetooth, Backup Cam, Leather",https://placekitten.com/600/400,4.2,113,64.37729023779598
3973,Toyota,Camry,2020,248.12,117172,False,Atlanta,Diesel,Sedan,Manual,4,392,"Sunroof, AC, Bluetooth, Backup Cam",https://placekitten.com/600/400,3.8,190,261.0555481425406
3974,Ford,Ram 1500,2019,179.45,95464,True,Atlanta,Diesel,Truck,Manual,5,381,"AC, Autopilot, Bluetooth, Sunroof",https://picsum.photos/600/400,4.7,213,181.783685323987
3975,Audi,F-150,2025,206.49,99554,True,Chicago,Electric,Truck,Automatic,5,164,"GPS, AC, Leather",https://placekitten.com/600/400,4.6,37,217.50631217832318
3976,Ford,X5,2022,72.8,120347,True,Dallas,Gas,SUV,Automatic,4,226,"Leather, Bluetooth, AC",https://picsum.photos/600/400,4.0,66,74.89202516643945
3977,Toyota,Altima,2022,38.9,120826,False,Seattle,Gas,Sedan,Automatic,7,253,"Bluetooth, Leather, Autopilot",https://picsum.photos/600/400,4.7,57,41.85391617260008
3978,Audi,Corolla,2025,36.79,51432,False,Atlanta,Gas,Sedan,Automatic,5,445,"Autopilot, Bluetooth, Sunroof",https://placekitten.com/600/400,4.5,231,44.77695650209368
3979,Chevrolet,Mustang,2025,90.05,107043,True,Miami,Gas,Sports,Manual,4,210,"Autopilot, Leather, GPS, AC, Bluetooth",https://dummyimage.com/600x400,4.4,69,97.72365404327518
3980,Audi,Mustang,2018,118.96,139474,True,Boston,Hybrid,Sports,Automatic,7,405,"Bluetooth, Autopilot, Sunroof",https://dummyimage.com/600x400,4.9,97,100.229947277451
3981,Hyundai,Ram 1500,2025,72.44,27882,True,Miami,Hybrid,Truck,Manual,7,463,"Bluetooth, Leather, Sunroof",https://placekitten.com/600/400,4.2,163,87.2456079575735
3982,BMW,Challenger,2021,56.37,47988,False,Los Angeles,Hybrid,Sports,Manual,4,253,"Leather, GPS, Backup Cam, Autopilot, Bluetooth",https://picsum.photos/600/400,4.6,17,70.24221644157521
3983,Chevrolet,F-150,2022,114.96,120876,False,New York,Diesel,Truck,Automatic,5,566,"Autopilot, Backup Cam",https://placekitten.com/600/400,3.7,244,169.3140663299264
3984,Honda,Challenger,2018,148.96,71603,True,Dallas,Electric,Sports,Manual,5,506,"AC, Bluetooth",https://placekitten.com/600/400,4.6,83,123.85664932129443
3985,Mercedes,911,2018,132.47,58596,False,Boston,Gas,Sports,Automatic,4,168,"AC, Sunroof, GPS, Leather",https://picsum.photos/600/400,4.8,99,137.29618704230253
3986,Ford,911,2019,171.28,124645,True,Los Angeles,Gas,Sports,Automatic,4,163,"GPS, Sunroof, Backup Cam, AC, Bluetooth",https://picsum.photos/600/400,4.6,234,117.78672011766855
3987,Audi,Corolla,2024,203.13,119904,True,Boston,Electric,Sedan,Manual,5,400,"Autopilot, Bluetooth",https://placekitten.com/600/400,3.6,279,219.98417822029631
3988,Chevrolet,Explorer,2025,39.03,121702,True,Chicago,Gas,SUV,Automatic,5,187,"AC, Bluetooth, Autopilot",https://placekitten.com/600/400,4.7,227,35.820561354382626
3989,Audi,Corolla,2020,130.91,33640,False,Denver,Electric,Sedan,Manual,7,467,"Leather, Bluetooth, GPS",https://dummyimage.com/600x400,4.1,266,168.6797433500802
3990,Honda,Challenger,2022,32.06,83704,True,Los Angeles,Electric,Sports,Automatic,5,204,"Backup Cam, Sunroof, Leather",https://picsum.photos/600/400,4.7,127,28.334876609180643
3991,Toyota,Mustang,2022,88.57,136649,True,Los Angeles,Hybrid,Sports,Automatic,5,434,"Backup Cam, GPS",https://picsum.photos/600/400,4.5,259,66.12835874908595
3992,Tesla,X5,2019,159.98,61079,True,Boston,Hybrid,SUV,Automatic,4,311,"AC, Backup Cam",https://dummyimage.com/600x400,3.7,200,148.67108401436164
3993,Toyota,Altima,2019,189.24,143270,False,Denver,Diesel,Sedan,Manual,5,487,"GPS, Leather, Backup Cam, Autopilot",https://placekitten.com/600/400,5.0,219,133.16380412623033
3994,Tesla,Mustang,2024,195.95,85509,False,Chicago,Diesel,Sports,Manual,5,376,"AC, Autopilot, Bluetooth",https://dummyimage.com/600x400,4.9,103,218.0266907166061
3995,Ford,Silverado,2022,82.66,14807,False,Denver,Gas,Truck,Manual,4,542,"Sunroof, Autopilot, Bluetooth, Backup Cam, Leather",https://picsum.photos/600/400,4.6,157,57.05503530946788
3996,Toyota,911,2023,114.46,35856,True,New York,Diesel,Sports,Manual,5,548,"Backup Cam, GPS",https://dummyimage.com/600x400,4.4,253,114.94858821133364
3997,Audi,Explorer,2023,55.89,97987,False,New York,Gas,SUV,Automatic,7,283,"Sunroof, Leather",https://placekitten.com/600/400,3.6,219,38.47066460823557
3998,Audi,Ram 1500,2023,181.05,58478,True,Miami,Electric,Truck,Manual,4,266,"Bluetooth, AC, Autopilot, Leather, Backup Cam",https://dummyimage.com/600x400,3.7,94,172.35151237329615
3999,Toyota,Mustang,2025,153.22,106994,False,Chicago,Hybrid,Sports,Automatic,5,502,"Sunroof, Bluetooth, Leather",https://dummyimage.com/600x400,4.6,132,190.98976015485562
4000,Hyundai,Silverado,2018,205.42,61006,False,Denver,Gas,Truck,Automatic,7,318,"Bluetooth, AC, Backup Cam, Sunroof, GPS",https://placekitten.com/600/400,4.9,54,216.53264347881114
4001,Hyundai,Silverado,2025,164.3,39368,True,New York,Diesel,Truck,Manual,4,311,"AC, Sunroof, Bluetooth, Backup Cam",https://placekitten.com/600/400,5.0,132,143.01920010563921
4002,Audi,Silverado,2021,220.41,52885,True,Phoenix,Gas,Truck,Manual,5,235,"Backup Cam, AC, Bluetooth, GPS",https://placekitten.com/600/400,4.1,148,219.37836585044047
4003,Honda,Ram 1500,2019,186.72,116738,True,Chicago,Electric,Truck,Automatic,5,498,"Backup Cam, Sunroof, Autopilot, GPS",https://picsum.photos/600/400,4.1,68,187.22461655222088
4004,Tesla,Silverado,2019,225.8,147384,False,Los Angeles,Hybrid,Truck,Automatic,7,462,"Bluetooth, Backup Cam, Leather, Sunroof, AC",https://dummyimage.com/600x400,3.9,77,241.80798981371615
4005,Honda,Altima,2021,210.01,104997,True,Dallas,Diesel,Sedan,Manual,4,237,"Backup Cam, Leather, Sunroof",https://dummyimage.com/600x400,4.1,6,166.95191126910905
4006,BMW,Silverado,2025,206.66,146246,True,Seattle,Gas,Truck,Automatic,7,176,"AC, Leather, Autopilot, Sunroof",https://dummyimage.com/600x400,3.7,266,225.0289929219934
4007,Mercedes,Explorer,2025,52.22,53244,True,Atlanta,Electric,SUV,Automatic,7,192,"Backup Cam, AC, GPS",https://dummyimage.com/600x400,4.0,298,31.03650034965546
4008,Tesla,Silverado,2021,168.34,80546,True,Boston,Diesel,Truck,Manual,7,241,"Sunroof, Leather",https://picsum.photos/600/400,4.8,200,152.43478516826144
4009,Toyota,911,2018,185.77,140010,True,Seattle,Gas,Sports,Automatic,4,516,"Backup Cam, GPS",https://picsum.photos/600/400,3.5,183,172.16400524316649
4010,Ford,Corolla,2019,219.52,92891,True,Seattle,Electric,Sedan,Manual,7,378,"Backup Cam, Bluetooth",https://picsum.photos/600/400,3.6,26,240.37418572887373
4011,Mercedes,F-150,2025,119.38,118190,True,Phoenix,Gas,Truck,Automatic,7,499,"Leather, Backup Cam, Bluetooth, GPS",https://picsum.photos/600/400,4.1,171,119.7852506788847
4012,Hyundai,Accord,2022,191.42,105791,True,Los Angeles,Electric,Sedan,Manual,4,567,"AC, GPS",https://picsum.photos/600/400,3.8,39,151.06206803462442
4013,BMW,Ram 1500,2024,238.05,113874,True,New York,Electric,Truck,Manual,5,287,"Autopilot, Leather, Backup Cam, Sunroof",https://picsum.photos/600/400,4.0,94,202.87835795988894
4014,Mercedes,Challenger,2018,211.12,95793,True,Phoenix,Hybrid,Sports,Manual,4,600,"Leather, Backup Cam, AC",https://placekitten.com/600/400,4.6,277,217.41179854234727
4015,Honda,Corolla,2018,186.87,112740,True,Miami,Hybrid,Sedan,Manual,4,249,"AC, Bluetooth, Autopilot, Leather, Sunroof",https://placekitten.com/600/400,3.8,132,184.65370287386557
4016,Honda,CR-V,2018,166.3,139370,False,New York,Gas,SUV,Manual,5,582,"Sunroof, AC, Bluetooth, Leather",https://picsum.photos/600/400,4.7,169,151.85374908513631
4017,Ford,911,2021,156.55,79438,True,Seattle,Diesel,Sports,Automatic,7,294,"Sunroof, Leather, Bluetooth, AC",https://dummyimage.com/600x400,4.4,61,145.25882053778497
4018,Audi,Accord,2018,108.82,9637,False,Chicago,Diesel,Sedan,Manual,4,522,"Backup Cam, AC, Autopilot, GPS",https://placekitten.com/600/400,3.6,127,120.18355021763107
4019,Hyundai,Corolla,2018,82.53,5203,False,Chicago,Hybrid,Sedan,Manual,5,395,"Backup Cam, Leather, Sunroof, Autopilot, Bluetooth",https://dummyimage.com/600x400,3.5,150,76.12122479416556
4020,Toyota,Altima,2018,246.39,22403,True,Chicago,Diesel,Sedan,Manual,4,240,"Autopilot, Leather, Bluetooth, Backup Cam",https://placekitten.com/600/400,3.7,229,243.1342797575515
4021,Tesla,Accord,2021,247.42,29318,True,Los Angeles,Gas,Sedan,Automatic,4,484,"Autopilot, Sunroof, AC, Bluetooth",https://picsum.photos/600/400,4.8,116,327.9528565934332
4022,BMW,X5,2022,83.75,132865,True,Dallas,Gas,SUV,Manual,4,355,"GPS, Leather, Backup Cam, Autopilot",https://placekitten.com/600/400,4.3,104,65.86498687414571
4023,Audi,911,2021,85.39,25969,False,Dallas,Electric,Sports,Manual,5,287,"Backup Cam, Sunroof",https://placekitten.com/600/400,4.0,25,61.67067237262599
4024,BMW,Mustang,2021,213.04,11757,True,New York,Diesel,Sports,Manual,5,201,"Leather, GPS, Sunroof, Backup Cam",https://dummyimage.com/600x400,4.2,173,238.08039132830424
4025,Tesla,911,2021,38.12,43769,False,Chicago,Hybrid,Sports,Automatic,4,392,"AC, Bluetooth, Backup Cam, GPS, Sunroof",https://picsum.photos/600/400,4.9,123,34.23951897552031
4026,Nissan,Accord,2020,202.83,32313,True,Los Angeles,Electric,Sedan,Manual,7,457,"Sunroof, AC, Leather",https://picsum.photos/600/400,4.4,20,193.14778233719466
4027,Tesla,911,2023,110.07,65976,True,Miami,Diesel,Sports,Manual,4,320,"AC, GPS, Backup Cam, Autopilot",https://placekitten.com/600/400,4.5,241,97.17271761886623
4028,Chevrolet,Silverado,2022,98.79,127028,False,Denver,Gas,Truck,Manual,5,229,"Bluetooth, Sunroof, GPS",https://picsum.photos/600/400,4.3,186,94.94015161403662
4029,Chevrolet,Camry,2021,54.09,21679,False,Los Angeles,Hybrid,Sedan,Manual,4,527,"Leather, AC, Bluetooth",https://placekitten.com/600/400,4.0,141,67.05973897249368
4030,Tesla,Civic,2025,187.2,31906,True,Boston,Hybrid,Sedan,Automatic,4,336,"Leather, GPS, Backup Cam, Sunroof",https://picsum.photos/600/400,3.6,93,209.72376711799677
4031,Nissan,Accord,2022,47.2,32667,True,Phoenix,Diesel,Sedan,Automatic,7,572,"Leather, GPS, Backup Cam, Bluetooth, Autopilot",https://placekitten.com/600/400,3.8,59,53.304542464159795
4032,Audi,RAV4,2024,125.46,19996,False,New York,Gas,SUV,Automatic,7,366,"AC, Autopilot, Sunroof, GPS, Backup Cam",https://placekitten.com/600/400,4.9,44,98.8080230370382
4033,Nissan,Silverado,2022,205.0,21276,True,Seattle,Electric,Truck,Automatic,7,232,"GPS, Backup Cam, Sunroof",https://dummyimage.com/600x400,3.9,95,169.60202260099928
4034,Ford,Model Y,2020,95.36,85785,False,Dallas,Gas,SUV,Automatic,7,445,"Bluetooth, Sunroof, Backup Cam",https://placekitten.com/600/400,4.5,299,54.74981885472046
4035,Ford,Ram 1500,2021,63.28,88662,True,Denver,Diesel,Truck,Manual,4,230,"Autopilot, Sunroof, AC, Backup Cam, GPS",https://picsum.photos/600/400,4.3,123,55.5973572462825
4036,Honda,Silverado,2023,230.38,111060,True,New York,Hybrid,Truck,Manual,4,407,"Bluetooth, Autopilot, Leather, Backup Cam",https://dummyimage.com/600x400,5.0,50,263.4407920119292
4037,Tesla,Accord,2025,131.03,71073,True,Atlanta,Hybrid,Sedan,Manual,4,510,"AC, Autopilot",https://picsum.photos/600/400,3.8,27,141.19032529377637
4038,Ford,RAV4,2020,53.03,116878,True,Denver,Diesel,SUV,Automatic,5,196,"GPS, Backup Cam, AC, Leather, Sunroof",https://dummyimage.com/600x400,4.7,264,51.26797274984733
4039,Tesla,RAV4,2020,126.16,42037,True,Los Angeles,Gas,SUV,Automatic,5,295,"AC, Autopilot, Bluetooth, Leather, Sunroof",https://placekitten.com/600/400,3.9,140,125.73798943091955
4040,Hyundai,RAV4,2018,149.19,104754,True,Dallas,Gas,SUV,Manual,4,468,"Sunroof, GPS, Backup Cam",https://dummyimage.com/600x400,4.8,123,133.77377488547629
4041,Audi,CR-V,2024,90.72,117565,True,Seattle,Hybrid,SUV,Manual,5,506,"AC, Bluetooth, Backup Cam",https://placekitten.com/600/400,4.3,268,93.50635887172348
4042,Toyota,Silverado,2021,63.06,126444,True,Boston,Electric,Truck,Automatic,5,394,"Sunroof, Leather, GPS",https://placekitten.com/600/400,4.0,107,70.30444264560714
4043,Toyota,X5,2024,121.94,123517,False,Chicago,Hybrid,SUV,Automatic,5,155,"GPS, AC",https://picsum.photos/600/400,3.5,281,92.38381477147504
4044,Toyota,Silverado,2023,236.1,141022,True,Chicago,Electric,Truck,Manual,4,497,"Leather, Bluetooth, Autopilot, GPS",https://picsum.photos/600/400,4.8,253,246.7120228647597
4045,Hyundai,Silverado,2025,75.15,18923,False,Miami,Diesel,Truck,Manual,7,356,"Sunroof, AC, GPS, Autopilot, Bluetooth",https://placekitten.com/600/400,4.7,226,85.66087208283649
4046,Nissan,Mustang,2018,74.64,121223,False,Atlanta,Hybrid,Sports,Manual,7,339,"AC, GPS",https://picsum.photos/600/400,3.8,172,69.99253716476612
4047,Hyundai,Mustang,2020,73.33,76251,False,Atlanta,Diesel,Sports,Automatic,7,262,"AC, Sunroof, GPS, Backup Cam",https://picsum.photos/600/400,3.7,188,81.03735638302037
4048,Chevrolet,Explorer,2022,46.11,146241,False,Denver,Diesel,SUV,Manual,5,441,"AC, Leather, Backup Cam, GPS",https://dummyimage.com/600x400,4.1,2,65.57755746519442
4049,Audi,Civic,2020,34.34,107237,True,Phoenix,Gas,Sedan,Manual,5,573,"GPS, Bluetooth, Autopilot, AC",https://picsum.photos/600/400,4.4,179,33.80253027332452
4050,Ford,Silverado,2018,228.23,55451,True,Atlanta,Diesel,Truck,Automatic,7,393,"AC, Backup Cam, GPS, Sunroof, Bluetooth",https://picsum.photos/600/400,4.2,101,241.69467020340727
4051,Ford,RAV4,2023,222.48,136309,False,Boston,Electric,SUV,Automatic,4,511,"Leather, Bluetooth, Autopilot",https://picsum.photos/600/400,4.6,219,197.84955900405205
4052,BMW,Mustang,2024,34.96,137083,True,Phoenix,Electric,Sports,Automatic,5,220,"Sunroof, Backup Cam",https://dummyimage.com/600x400,4.9,3,35.91048109668516
4053,Toyota,911,2022,187.14,126824,False,Los Angeles,Gas,Sports,Manual,7,469,"AC, GPS, Autopilot, Leather",https://picsum.photos/600/400,4.8,141,200.0602847848782
4054,Audi,Model Y,2025,249.45,9092,True,Boston,Diesel,SUV,Automatic,7,343,"Sunroof, AC, Backup Cam, Autopilot",https://picsum.photos/600/400,4.3,50,256.74051326705785
4055,Nissan,Model Y,2022,166.33,128517,True,Dallas,Electric,SUV,Automatic,7,183,"Backup Cam, GPS, Sunroof, AC, Autopilot",https://picsum.photos/600/400,4.4,145,140.8891116209239
4056,Hyundai,Accord,2024,216.29,67272,True,Miami,Electric,Sedan,Automatic,5,405,"Leather, AC, Backup Cam",https://dummyimage.com/600x400,3.9,71,222.98509812799725
4057,Nissan,F-150,2022,56.2,98787,False,Miami,Gas,Truck,Manual,5,317,"GPS, Leather, AC, Backup Cam",https://dummyimage.com/600x400,3.8,86,68.52631176338969
4058,Mercedes,Corolla,2018,217.77,56488,True,Chicago,Electric,Sedan,Manual,4,558,"GPS, AC",https://picsum.photos/600/400,4.2,119,232.42491156574928
4059,Honda,911,2024,203.1,43683,False,Seattle,Diesel,Sports,Automatic,4,472,"Backup Cam, Sunroof, Leather, AC",https://placekitten.com/600/400,4.8,84,232.40693971507363
4060,Tesla,RAV4,2024,245.44,57212,True,Atlanta,Electric,SUV,Manual,5,273,"AC, Bluetooth",https://placekitten.com/600/400,4.9,87,236.7141673120151
4061,Mercedes,Civic,2018,248.53,8865,False,New York,Electric,Sedan,Manual,5,186,"Sunroof, Leather, AC, GPS, Bluetooth",https://placekitten.com/600/400,4.9,127,276.4859059755962
4062,Ford,CR-V,2022,236.22,72259,True,Chicago,Electric,SUV,Automatic,7,394,"Leather, AC, Sunroof, GPS, Backup Cam",https://picsum.photos/600/400,4.6,81,246.11529731152618
4063,Chevrolet,Challenger,2024,104.49,10645,True,Chicago,Gas,Sports,Manual,4,359,"Autopilot, Bluetooth, AC",https://dummyimage.com/600x400,4.5,32,89.58590067824717
4064,Ford,F-150,2018,113.0,36529,True,Seattle,Gas,Truck,Automatic,7,349,"Bluetooth, Autopilot, Leather, GPS",https://placekitten.com/600/400,3.5,293,118.39893103134092
4065,Honda,Ram 1500,2020,203.06,71467,True,Boston,Gas,Truck,Manual,5,320,"Autopilot, Sunroof, AC",https://dummyimage.com/600x400,4.4,111,172.85391132827158
4066,Audi,911,2021,206.87,52983,True,Chicago,Electric,Sports,Manual,5,375,"Leather, Autopilot",https://picsum.photos/600/400,4.4,189,187.23140863018747
4067,BMW,CR-V,2023,182.51,22394,True,Los Angeles,Electric,SUV,Manual,7,423,"Backup Cam, GPS",https://picsum.photos/600/400,3.7,191,187.69314640458964
4068,Ford,Silverado,2021,219.42,137412,True,Miami,Gas,Truck,Automatic,5,196,"Bluetooth, AC",https://dummyimage.com/600x400,3.7,92,229.20320076976
4069,Ford,Corolla,2019,40.98,6186,True,Los Angeles,Gas,Sedan,Automatic,7,442,"Sunroof, Bluetooth, Autopilot, Leather, GPS",https://picsum.photos/600/400,4.3,99,33.66978803717089
4070,Audi,F-150,2019,125.87,66041,False,Miami,Hybrid,Truck,Automatic,5,335,"Bluetooth, Leather, AC, Autopilot, GPS",https://placekitten.com/600/400,3.9,249,145.7697783528183
